11972,0,180
13644,0,192
11904,0,196
11468,0,1368,1384
1296,0,1380
11548,0,11360,10384
5488,1,6144,5652
5648,0,1396,460,708,1196
3552,0,1416,516,680,1000,1048,1096
1472,0,1620,1676
492,0,1636,1692
9616,0,648,916,952
7788,0,660,980,1028,1076,1176
11592,0,10384
316,0,720,1136,1156
768,0,1668,1724
1260,0,1752
1604,0,232
244,0,212
13880,0,11700
11764,0,13884
13796,0,11676
