37744,0,180,852
41920,0,192
37640,0,196
8144,1,8800,8308,8224
8304,0,1936,1992,2752,3460,3540,3844,4080,4464,4580
35556,0,1964,2024,2784,3676,3912,4140
25080,0,2088,2160,2428,2492,2576,2640,2852,3052,3120,3200
37108,0,33188,18068,32516,17272
31776,0,2228,2720,3280,3740,3976,4204
20660,1,21500,20888
20784,0,2296,2984,3604
16232,0,2364,2916
36172,0,3320,3404,3440,3500,3780,4016,4244,4372,4452
10040,0,3340
1776,0,3408,3512,3804,4040,4340
1716,0,3464
1740,0,3544,3848,4084
10444,0,3632,3644,3884,3896,4112,4124,4552
6208,0,3832,4068,4404,4476,1248,1320
4312,0,916,984,1052,1096,1184,1228
37716,0,940
9960,0,3340
1764,0,4416
24380,0,4528
12272,0,4600,1284
37064,0,33188
828,0,232
244,0,212
42156,0,37316
37380,0,42160
42072,0,37292
